"pais","departamento","provincia","municipio","recinto","id_dpa","col_abstencion","col_blancos","col_emitidos","col_inscritos","col_no","col_nulos","col_si","col_validos"
"Bolivia","Santa Cruz","Florida","Mairana","ESCUELA ANANIAS MELENDRES",235453,99,18,599,698,203,31,347,550
"Bolivia","Santa Cruz","Florida","Mairana","ESCUELA ANGEL SAAVEDRA CHAVEZ",235454,19,5,139,158,74,8,52,126
"Bolivia","Santa Cruz","Florida","Mairana","ESCUELA RENE BARRIENTOS ORTUÑO",235455,690,134,4900,5590,2049,323,2394,4443
"Bolivia","Santa Cruz","Florida","Pampagrande","ESCUELA NUCLEO SANTA ROSA",235448,18,2,172,190,68,4,98,166
"Bolivia","Santa Cruz","Florida","Pampagrande","ESCUELA PALMASOLA (EL CARMEN)",235449,23,6,156,179,47,4,99,146
"Bolivia","Santa Cruz","Florida","Pampagrande","ESCUELA PEDRO ARISTIDES",235450,98,21,602,700,372,15,194,566
"Bolivia","Santa Cruz","Florida","Pampagrande","ESCUELA SAN IGNACIO DE LOYOLA",235451,83,12,457,540,294,18,133,427
"Bolivia","Santa Cruz","Florida","Pampagrande","ESCUELA UNIDAD EDUCATIVA EDUARDO AVAROA",235452,457,72,2948,3405,980,151,1745,2725
"Bolivia","Santa Cruz","Florida","Quirusillas","ESCUELA NESTOR PAZ ZAMORA",235456,208,27,865,1073,465,56,317,782
"Bolivia","Santa Cruz","Florida","Samaipata","ESCUELA CENTRAL BELLA VICTORIA",235441,74,23,893,967,436,49,385,821
"Bolivia","Santa Cruz","Florida","Samaipata","ESCUELA GRAL. AGUSTIN SAAVEDRA",235442,270,15,1483,1753,850,94,524,1374
"Bolivia","Santa Cruz","Florida","Samaipata","ESCUELA NAPOLEON GOMEZ",235443,229,45,1779,2008,1079,74,581,1660
"Bolivia","Santa Cruz","Florida","Samaipata","ESCUELA NUCLEO SAN JUAN DEL ROSARIO",235444,63,2,193,256,108,6,77,185
"Bolivia","Santa Cruz","Florida","Samaipata","ESCUELA SANTIAGO DEL VALLE",235445,62,7,327,389,224,7,89,313
"Bolivia","Santa Cruz","Florida","Samaipata","ESCUELA TIMOTEO RONDALES",235446,64,12,341,405,206,23,100,306
"Bolivia","Santa Cruz","Florida","Samaipata","ESCUELA UNIDAD EDUCATIVA 27 DE MAYO",235447,18,3,110,128,39,2,66,105
"Bolivia","Santa Cruz","Germán Busch","El Carmen Rivero Torrez","ESCUELA CANDELARIA (CHIQUITOS)",232507,11,1,59,70,26,2,30,56
"Bolivia","Santa Cruz","Germán Busch","El Carmen Rivero Torrez","ESCUELA DANIEL ZAMBRANA",232508,546,24,1737,2283,910,29,774,1684
"Bolivia","Santa Cruz","Germán Busch","El Carmen Rivero Torrez","ESCUELA EVANGELICA RINCON DEL TIGRE",232509,90,4,199,289,104,8,83,187
"Bolivia","Santa Cruz","Germán Busch","El Carmen Rivero Torrez","ESCUELA PALMERAS",232510,39,2,87,126,41,4,40,81
"Bolivia","Santa Cruz","Germán Busch","El Carmen Rivero Torrez","ESCUELA SANTA ANA",232511,59,0,181,240,87,4,90,177
"Bolivia","Santa Cruz","Germán Busch","El Carmen Rivero Torrez","UNIDAD EDUCATIVA PALMITO",232512,19,0,34,53,21,0,13,34
"Bolivia","Santa Cruz","Germán Busch","Puerto Suarez","ESCUELA ANGELICA RIVERO",232498,171,7,812,983,542,10,253,795
"Bolivia","Santa Cruz","Germán Busch","Puerto Suarez","ESCUELA COLONIA WARNES",232499,0,0,62,62,12,9,41,53
"Bolivia","Santa Cruz","Germán Busch","Puerto Suarez","ESCUELA COOP EDUCACIONAL PUERTO SUAREZ",232500,674,24,2287,2961,1408,33,822,2230
"Bolivia","Santa Cruz","Germán Busch","Puerto Suarez","ESCUELA ELIODORO PAZ",232501,357,6,946,1303,644,18,278,922
"Bolivia","Santa Cruz","Germán Busch","Puerto Suarez","ESCUELA GERMAN BUSCH YACUSES",232502,80,10,382,462,167,11,194,361
"Bolivia","Santa Cruz","Germán Busch","Puerto Suarez","ESCUELA JOSEFINA GOYTIA",232503,351,10,1330,1681,944,20,356,1300
"Bolivia","Santa Cruz","Germán Busch","Puerto Suarez","ESCUELA MIGUEL SUAREZ ARANA",232504,533,19,2294,2827,1447,108,720,2167
"Bolivia","Santa Cruz","Germán Busch","Puerto Suarez","UNIDAD EDUCATIVA EL SALAO",232505,3,0,4,7,3,0,1,4
"Bolivia","Santa Cruz","Germán Busch","Puerto Suarez","UNIDAD EDUCATIVA MOTACUCITO",232506,2,1,19,21,6,0,12,18
"Bolivia","Santa Cruz","Germán Busch","Quijarro","ESCUELA GISELA BRUN SCIARONI",235505,238,24,2908,3146,1610,453,821,2431
"Bolivia","Santa Cruz","Germán Busch","Quijarro","ESCUELA MIXTA LA FRONTERA",235506,1229,24,2836,4065,1399,111,1302,2701
"Bolivia","Santa Cruz","Germán Busch","Quijarro","ESCUELA SAMUEL LOPEZ MENDOZA",235507,971,14,2691,3662,1543,66,1068,2611
"Bolivia","Santa Cruz","Germán Busch","Quijarro","UNIDAD EDUCATIVA SAN SALVADOR",235508,0,0,13,13,1,0,12,13
"Bolivia","Santa Cruz","Guarayos","Ascención (Guarayos)","COLEGIO JOSE BARRERA",232453,67,4,371,438,230,7,130,360
"Bolivia","Santa Cruz","Guarayos","Ascención (Guarayos)","ESCUELA 17 DE FEBRERO",232454,45,0,218,263,29,4,185,214
"Bolivia","Santa Cruz","Guarayos","Ascención (Guarayos)","ESCUELA 6 DE ABRIL",232455,16,0,86,102,29,2,55,84
"Bolivia","Santa Cruz","Guarayos","Ascención (Guarayos)","ESCUELA ASCENCION CENTRAL",232456,1057,37,3873,4930,2022,94,1720,3742
"Bolivia","Santa Cruz","Guarayos","Ascención (Guarayos)","ESCUELA COLONIA 5 DE MARZO",232457,39,3,163,202,65,4,91,156
"Bolivia","Santa Cruz","Guarayos","Ascención (Guarayos)","ESCUELA ESTEBAN GEBARD",232458,1040,40,4564,5604,2575,136,1813,4388
"Bolivia","Santa Cruz","Guarayos","Ascención (Guarayos)","ESCUELA SAN PABLO",232459,82,14,476,558,174,17,271,445
"Bolivia","Santa Cruz","Guarayos","Ascención (Guarayos)","ESCUELA SANTA MARIA",232460,48,11,345,393,103,9,222,325
"Bolivia","Santa Cruz","Guarayos","Ascención (Guarayos)","KINDER MI DULCE HOGAR",232461,68,1,480,548,214,13,252,466
"Bolivia","Santa Cruz","Guarayos","El Puente","ESCUELA 10 DE NOVIEMBRE",235509,95,13,493,588,137,13,330,467
"Bolivia","Santa Cruz","Guarayos","El Puente","ESCUELA ALFREDO SMITH",235510,442,29,1732,2174,1003,42,658,1661
"Bolivia","Santa Cruz","Guarayos","El Puente","ESCUELA CACHUELA",235511,10,1,65,75,11,2,51,62
"Bolivia","Santa Cruz","Guarayos","El Puente","ESCUELA CORRALON",235512,83,0,220,303,32,2,186,218
"Bolivia","Santa Cruz","Guarayos","El Puente","ESCUELA EL COMBATE",235513,5,0,34,39,10,0,24,34
"Bolivia","Santa Cruz","Guarayos","El Puente","ESCUELA LOS CHACOS",235514,19,0,51,70,46,1,4,50
"Bolivia","Santa Cruz","Guarayos","El Puente","ESCUELA PUEBLOS UNIDOS",235515,154,1,222,376,30,8,183,213
"Bolivia","Santa Cruz","Guarayos","El Puente","ESCUELA SAN JOSE DE YOTAU",235517,257,20,1041,1298,322,29,670,992
"Bolivia","Santa Cruz","Guarayos","El Puente","ESCUELA SECCIONAL EL CARMEN",235519,75,5,346,421,128,15,198,326
"Bolivia","Santa Cruz","Guarayos","El Puente","ESCUELA SECCIONAL LIMONCITO",235520,15,0,33,48,21,1,11,32
"Bolivia","Santa Cruz","Guarayos","El Puente","ESCUELA UNIDAD EDUCATIVA BOLIVAR",235521,35,13,255,290,70,13,159,229
"Bolivia","Santa Cruz","Guarayos","El Puente","MONTE SINAI",235522,32,2,224,256,32,7,183,215
"Bolivia","Santa Cruz","Guarayos","El Puente","UNIDAD EDUCATIVA EL CORRALON",235523,0,4,104,104,12,9,79,91
"Bolivia","Santa Cruz","Guarayos","Urubichá","ESC, MARIA DE LOS ANGELES",236239,404,27,1715,2119,720,44,924,1644
"Bolivia","Santa Cruz","Guarayos","Urubichá","ESCUELA NUCLEO ESCOLAR YAGUARU",236240,180,14,860,1040,538,28,280,818
"Bolivia","Santa Cruz","Guarayos","Urubichá","ESCUELA SANTA TERESITA (CURURU)",236241,15,2,57,72,45,0,10,55
"Bolivia","Santa Cruz","Guarayos","Urubichá","ESCUELA SECC. MON. SALVATIERRA",236242,29,1,78,107,32,0,45,77
"Bolivia","Santa Cruz","Ichilo","Buena Vista","ESCUELA ADHEMAR ORTIZ",236022,31,1,213,244,81,1,130,211
"Bolivia","Santa Cruz","Ichilo","Buena Vista","ESCUELA EDUARDO ABAROA",236023,109,14,762,871,218,30,500,718
"Bolivia","Santa Cruz","Ichilo","Buena Vista","ESCUELA MARIANO SAUCEDO SEVILLA",236024,380,13,1750,2130,1047,43,647,1694
"Bolivia","Santa Cruz","Ichilo","Buena Vista","ESCUELA OVIDIO SUAREZ",236025,473,25,1661,2134,850,75,711,1561
"Bolivia","Santa Cruz","Ichilo","Buena Vista","ESCUELA UNIDAD EDUCATIVA CARANDA",236026,117,15,643,760,262,21,345,607
"Bolivia","Santa Cruz","Ichilo","Buena Vista","ESCUELA UNIDAD EDUCATIVA LUCIO PEREZ",236027,34,3,182,216,140,5,34,174
"Bolivia","Santa Cruz","Ichilo","Buena Vista","ESCUELA UNIDAD EDUCATIVA PEDRO DOMINGO MURILLO",236028,75,8,459,534,57,10,384,441
"Bolivia","Santa Cruz","Ichilo","Buena Vista","ESCUELA UNIDAD EDUCATIVA SAN ISIDRO",236029,44,1,199,243,175,0,23,198
"Bolivia","Santa Cruz","Ichilo","Buena Vista","ESCUELA UNIDAD EDUCATIVA SAN JAVIER",236030,0,0,48,48,36,3,9,45
"Bolivia","Santa Cruz","Ichilo","Buena Vista","ESCUELA UNIDAD EDUCATIVA SANTO ESPOSORIO",236031,40,0,158,198,130,2,26,156
"Bolivia","Santa Cruz","Ichilo","Buena Vista","UNIDAD EDUCATIVA 5 DE SEPTIEMBRE",236032,3,2,89,92,5,0,82,87
"Bolivia","Santa Cruz","Ichilo","Buena Vista","UNIDAD EDUCATIVA 6 DE AGOSTO",236033,6,6,265,271,214,5,40,254
"Bolivia","Santa Cruz","Ichilo","San Carlos","ESCUELA CENTRAL SAN CARLOS",236124,456,40,2762,3218,1740,104,878,2618
"Bolivia","Santa Cruz","Ichilo","San Carlos","ESCUELA FISCAL DE NINOS SANTA FE",236125,865,58,4764,5629,1936,215,2555,4491
"Bolivia","Santa Cruz","Ichilo","San Carlos","ESCUELA NUCLEO CENTRAL",236126,95,14,740,835,148,14,564,712
"Bolivia","Santa Cruz","Ichilo","San Carlos","ESCUELA UNIDAD EDUCATIVA POPULAR DON BOSCO",236127,66,11,934,1000,533,123,267,800
"Bolivia","Santa Cruz","Ichilo","San Juan De Yapacaní","ESCUELA POPULAR DON BOSCO",236392,435,75,2475,2910,1395,47,958,2353
"Bolivia","Santa Cruz","Ichilo","San Juan De Yapacaní","NUCLEO CENTRAL LA ENCONADA",236393,105,17,652,757,203,21,411,614
"Bolivia","Santa Cruz","Ichilo","San Juan De Yapacaní","UNIDAD EDUCATIVA AYACUCHO",236394,54,6,288,342,90,2,190,280
"Bolivia","Santa Cruz","Ichilo","San Juan De Yapacaní","UNIDAD EDUCATIVA NUCLEO CENTRAL",236395,34,1,126,160,31,2,92,123
"Bolivia","Santa Cruz","Ichilo","San Juan De Yapacaní","UNIDAD EDUCATIVA RAUL MENACHO",236396,44,1,225,269,61,7,156,217
"Bolivia","Santa Cruz","Ichilo","Yapacaní","ESCUELA CESAR BANZER ALIAGA",233276,1311,94,7132,8443,2413,387,4238,6651
"Bolivia","Santa Cruz","Ichilo","Yapacaní","ESCUELA CORTE HONDO",233286,0,0,69,69,7,1,61,68
"Bolivia","Santa Cruz","Ichilo","Yapacaní","ESCUELA DON BOSCO FE Y ALEGRIA",233277,419,24,2019,2438,432,50,1513,1945
"Bolivia","Santa Cruz","Ichilo","Yapacaní","ESCUELA EL PALLAR",233278,77,6,197,274,57,4,130,187
"Bolivia","Santa Cruz","Ichilo","Yapacaní","ESCUELA GERMAN BUSCH",233279,683,66,4440,5123,1652,151,2571,4223
"Bolivia","Santa Cruz","Ichilo","Yapacaní","ESCUELA MARISCAL SUCRE",233280,129,16,997,1126,226,24,731,957
"Bolivia","Santa Cruz","Ichilo","Yapacaní","ESCUELA NACIONAL BOLIVIA",233281,69,3,372,441,99,37,233,332
"Bolivia","Santa Cruz","Ichilo","Yapacaní","ESCUELA NOEL KENP MERCADO",233282,217,16,1115,1332,156,22,921,1077
"Bolivia","Santa Cruz","Ichilo","Yapacaní","ESCUELA NUEVO SIMON BOLLIVAR",233283,847,37,4136,4983,1514,94,2491,4005
"Bolivia","Santa Cruz","Ichilo","Yapacaní","ESCUELA UNIDAD EDUCATIVA CASCABEL",233284,124,8,494,618,84,11,391,475
"Bolivia","Santa Cruz","Ichilo","Yapacaní","ESCUELA UNIDAD EDUCATIVA GERMAN BUSCH (P. GRETHER)",233285,68,7,299,367,99,14,179,278
"Bolivia","Santa Cruz","Ichilo","Yapacaní","ESCUELA UNIDAD EDUCATIVA NUCLEO CENTRAL",233287,85,5,625,710,145,15,460,605
"Bolivia","Santa Cruz","Ichilo","Yapacaní","ESCUELA UNIDAD EDUCATIVA NUCLEO CENTRAL EL CONDOR",233288,44,6,251,295,49,5,191,240
"Bolivia","Santa Cruz","Ichilo","Yapacaní","ESCUELA UNIDAD EDUCATIVA NUCLEO CENTRAL LOS POZOS",233289,31,5,228,259,64,9,150,214
"Bolivia","Santa Cruz","Ichilo","Yapacaní","ESCUELA UNIDAD EDUCATIVA PUERTO AVAROA",233290,58,6,402,460,113,8,275,388
"Bolivia","Santa Cruz","Ichilo","Yapacaní","UNIDAD EDUCATIVA JUANA AZURDUY",233291,7,0,58,65,21,5,32,53
"Bolivia","Santa Cruz","Ichilo","Yapacaní","UNIDAD EDUCATIVA NUEVO HORIZONTE",233292,25,12,394,419,57,13,312,369
"Bolivia","Santa Cruz","Ichilo","Yapacaní","UNIDAD EDUCATIVA SAN RAFAEL",233293,5,0,121,126,14,3,104,118
"Bolivia","Santa Cruz","Manuel M. Caballero","Comarapa","ESCUELA EL JAGUE",235488,10,0,48,58,26,0,22,48
"Bolivia","Santa Cruz","Manuel M. Caballero","Comarapa","ESCUELA ESCUELA SAN MATEO",235489,19,4,205,224,24,4,173,197
"Bolivia","Santa Cruz","Manuel M. Caballero","Comarapa","ESCUELA GABRIEL RENE MORENO",235490,532,73,3949,4481,1439,227,2210,3649
"Bolivia","Santa Cruz","Manuel M. Caballero","Comarapa","ESCUELA HABRA DE CAPILLA",235491,9,2,116,125,17,6,91,108
"Bolivia","Santa Cruz","Manuel M. Caballero","Comarapa","ESCUELA MANZANAL",235492,12,0,98,110,8,3,87,95
"Bolivia","Santa Cruz","Manuel M. Caballero","Comarapa","ESCUELA MARCELINO CHAIPANA",235493,48,4,372,420,158,19,191,349
"Bolivia","Santa Cruz","Manuel M. Caballero","Comarapa","ESCUELA SAN ISIDRO",235494,162,14,909,1071,427,43,425,852
"Bolivia","Santa Cruz","Manuel M. Caballero","Comarapa","ESCUELA SAN JOSE DE LA CAPILLA",235495,56,8,365,421,160,23,174,334
"Bolivia","Santa Cruz","Manuel M. Caballero","Comarapa","ESCUELA SAN JUAN DEL POTRERO",235496,53,13,331,384,164,12,142,306
"Bolivia","Santa Cruz","Manuel M. Caballero","Comarapa","ESCUELA SIBERIA",235497,10,0,120,130,30,3,87,117
"Bolivia","Santa Cruz","Manuel M. Caballero","Comarapa","ESCUELA TORRECILLAS",235498,67,28,740,807,112,60,540,652
"Bolivia","Santa Cruz","Manuel M. Caballero","Comarapa","ESCUELA UNIDAD EDUCATIVA LA PALIZADA",235499,45,13,328,373,126,12,177,303
"Bolivia","Santa Cruz","Manuel M. Caballero","Saipina","ESCUELA EMILIA CABALLERO",235500,1,0,33,34,6,1,26,32
"Bolivia","Santa Cruz","Manuel M. Caballero","Saipina","ESCUELA HUMBERTO VILLARROEL",235501,322,35,2105,2427,718,73,1279,1997
"Bolivia","Santa Cruz","Manuel M. Caballero","Saipina","ESCUELA OCONI",235502,21,3,103,124,6,2,92,98
"Bolivia","Santa Cruz","Manuel M. Caballero","Saipina","ESCUELA SAN RAFAEL",235503,16,1,207,223,54,6,146,200
"Bolivia","Santa Cruz","Manuel M. Caballero","Saipina","ESCUELA UNIDAD EDUCATIVA SANTA CATALINA CHILON",235504,65,8,397,462,99,15,275,374
"Bolivia","Santa Cruz","Ñuflo De Chávez","Concepción","ESCUELA CENT. JULIO FLORES FRANCO",236297,26,7,207,233,112,3,85,197
"Bolivia","Santa Cruz","Ñuflo De Chávez","Concepción","ESCUELA CENTRAL SAN PEDRO",236298,28,0,143,171,94,3,46,140
"Bolivia","Santa Cruz","Ñuflo De Chávez","Concepción","ESCUELA EDUCATIVA MAKANATE",236299,15,2,109,124,4,3,100,104
"Bolivia","Santa Cruz","Ñuflo De Chávez","Concepción","ESCUELA GUADALUPE FE Y ALEGRIA",236300,1293,115,7052,8345,3589,185,3163,6752
"Bolivia","Santa Cruz","Ñuflo De Chávez","Concepción","ESCUELA PALESTINA",236301,0,0,73,73,3,12,58,61
"Bolivia","Santa Cruz","Ñuflo De Chávez","Concepción","ESCUELA SECCIONAL CALENDARIA",236302,13,5,188,201,64,7,112,176
"Bolivia","Santa Cruz","Ñuflo De Chávez","Concepción","ESCUELA SECCIONAL PALMARITO",236303,29,2,211,240,155,3,51,206
"Bolivia","Santa Cruz","Ñuflo De Chávez","Concepción","ESCUELA TIERRA HERMOZA",236304,116,6,486,602,42,11,427,469
"Bolivia","Santa Cruz","Ñuflo De Chávez","Concepción","ESCUELA UNIDAD EDUCATIVA ALTAMIRA",236305,74,10,374,448,166,18,180,346
"Bolivia","Santa Cruz","Ñuflo De Chávez","Concepción","ESCUELA UNIDAD EDUCATIVA GUAYABA",236306,9,4,130,139,16,2,108,124
"Bolivia","Santa Cruz","Ñuflo De Chávez","Concepción","ESCUELA UNIDAD EDUCATIVA LAS MERCEDES",236307,13,1,38,51,18,0,19,37
"Bolivia","Santa Cruz","Ñuflo De Chávez","Concepción","ESCUELA UNIDAD EDUCATIVA SAN SILVESTRE",236308,14,1,123,137,45,8,69,114
"Bolivia","Santa Cruz","Ñuflo De Chávez","Concepción","ESCUELA UNIDAD EDUCATIVA SANTA MONICA",236309,13,1,91,104,6,0,84,90
"Bolivia","Santa Cruz","Ñuflo De Chávez","Concepción","ESCUELA UNIDAD EDUCATIVA ZAPOCO",236310,7,0,14,21,9,0,5,14
"Bolivia","Santa Cruz","Ñuflo De Chávez","Concepción","MEDIO MONTE",236311,6,0,108,114,10,1,97,107
"Bolivia","Santa Cruz","Ñuflo De Chávez","Concepción","UNIDAD EDUCATIVA JOSE ORTIZ SENAR",236312,9,0,63,72,6,0,57,63
"Bolivia","Santa Cruz","Ñuflo De Chávez","Concepción","UNIDAD EDUCATIVA NUBIASIX",236313,4,2,59,63,16,2,39,55
"Bolivia","Santa Cruz","Ñuflo De Chávez","Concepción","UNIDAD EDUCATIVA SAN FRANCISCO DE ASIS",236314,3,2,80,83,13,4,61,74
"Bolivia","Santa Cruz","Ñuflo De Chávez","Cuatro Cañadas","COLEGIO NACIONAL CUATRO CAÑANDAS",232484,21,5,147,168,40,4,98,138
"Bolivia","Santa Cruz","Ñuflo De Chávez","Cuatro Cañadas","ESCUELA 26 DE AGOSTO",232485,89,14,703,792,226,29,434,660
"Bolivia","Santa Cruz","Ñuflo De Chávez","Cuatro Cañadas","ESCUELA JOSE LUIS CASTRO",232486,180,17,1297,1477,418,39,823,1241
"Bolivia","Santa Cruz","Ñuflo De Chávez","Cuatro Cañadas","ESCUELA JUAN PABLO SEGUNDO",232487,996,72,5934,6930,2113,310,3439,5552
"Bolivia","Santa Cruz","Ñuflo De Chávez","Cuatro Cañadas","ESCUELA LOS TRONCOS",232488,25,3,182,207,96,3,80,176
"Bolivia","Santa Cruz","Ñuflo De Chávez","Cuatro Cañadas","ESCUELA MONTE RICO",232489,34,2,206,240,24,1,179,203
"Bolivia","Santa Cruz","Ñuflo De Chávez","Cuatro Cañadas","UNIDAD EDUCATIVA HAZIEL",232490,13,2,235,248,181,7,45,226
"Bolivia","Santa Cruz","Ñuflo De Chávez","San Antonio De Lomerio","ESCUELA CENTRAL EL PUQUIO",235588,54,3,400,454,4,3,390,394
"Bolivia","Santa Cruz","Ñuflo De Chávez","San Antonio De Lomerio","ESCUELA HOLANDA",235589,0,0,7,7,0,2,5,5
"Bolivia","Santa Cruz","Ñuflo De Chávez","San Antonio De Lomerio","ESCUELA PADRE MATIAS LENS",235590,209,11,1149,1358,496,36,606,1102
"Bolivia","Santa Cruz","Ñuflo De Chávez","San Antonio De Lomerio","ESCUELA SAN LORENZO",235591,31,7,265,296,5,1,252,257
"Bolivia","Santa Cruz","Ñuflo De Chávez","San Antonio De Lomerio","ESCUELA SECCIONAL SALINAS",235592,43,8,188,231,72,5,103,175
"Bolivia","Santa Cruz","Ñuflo De Chávez","San Antonio De Lomerio","ESCUELA UNIDAD EDUCATIVA LAS TRANCAS",235593,9,0,109,118,6,2,101,107
"Bolivia","Santa Cruz","Ñuflo De Chávez","San Antonio De Lomerio","ESCUELA UNIDAD EDUCATIVA MONTERITO",235594,8,1,173,181,0,0,172,172
"Bolivia","Santa Cruz","Ñuflo De Chávez","San Antonio De Lomerio","ESCUELA UNIDAD EDUCATIVA PADRE PIO",235595,16,1,147,163,10,2,134,144
"Bolivia","Santa Cruz","Ñuflo De Chávez","San Antonio De Lomerio","PEDRO PABLO PEÑA GARCIA",235596,2,0,60,62,0,0,60,60
"Bolivia","Santa Cruz","Ñuflo De Chávez","San Javier","ESCUELA ADOLFO BURTON",235583,877,109,4625,5502,2881,73,1562,4443
"Bolivia","Santa Cruz","Ñuflo De Chávez","San Javier","ESCUELA SECCIONAL CORONACION",235582,59,6,424,483,132,9,277,409
"Bolivia","Santa Cruz","Ñuflo De Chávez","San Javier","ESCUELA UNIDAD EDUCATIVA LAS ABRAS",235584,37,2,195,232,16,2,175,191
"Bolivia","Santa Cruz","Ñuflo De Chávez","San Javier","ESCUELA UNIDAD EDUCATIVA SAN PABLO",235585,12,0,104,116,4,0,100,104
"Bolivia","Santa Cruz","Ñuflo De Chávez","San Javier","ESCUELA UNIDAD EDUCATIVA SANTA RITA",235586,10,0,59,69,21,0,38,59
"Bolivia","Santa Cruz","Ñuflo De Chávez","San Javier","ESCUELA UNIDAD EDUCATIVA TURUX NAPEZ",235587,13,2,86,99,1,1,82,83
"Bolivia","Santa Cruz","Ñuflo De Chávez","San Julian","ESCUELA 26 DE OCT. FE Y ALEGRIA",236243,48,4,501,549,43,6,448,491
"Bolivia","Santa Cruz","Ñuflo De Chávez","San Julian","ESCUELA CENTRAL FRANZ TAMAYO",236244,153,26,865,1018,190,43,606,796
"Bolivia","Santa Cruz","Ñuflo De Chávez","San Julian","ESCUELA COLEGIO CIRO MEALLA",236245,1235,165,9306,10541,2619,651,5871,8490
"Bolivia","Santa Cruz","Ñuflo De Chávez","San Julian","ESCUELA EDUARDO AVAROA",236259,143,17,1026,1169,287,40,682,969
"Bolivia","Santa Cruz","Ñuflo De Chávez","San Julian","ESCUELA EL PROGRESO",236246,74,4,498,572,116,38,340,456
"Bolivia","Santa Cruz","Ñuflo De Chávez","San Julian","ESCUELA FE Y ALEGRIA",236247,153,16,786,939,385,26,359,744
"Bolivia","Santa Cruz","Ñuflo De Chávez","San Julian","ESCUELA GRAL SAN MARTIN",236248,81,9,499,580,90,17,383,473
"Bolivia","Santa Cruz","Ñuflo De Chávez","San Julian","ESCUELA LA ASUNTA SAN BERNARDO",236249,171,17,1201,1372,445,34,705,1150
"Bolivia","Santa Cruz","Ñuflo De Chávez","San Julian","ESCUELA LIMONCITO",236250,51,6,223,274,60,6,151,211
"Bolivia","Santa Cruz","Ñuflo De Chávez","San Julian","ESCUELA LUZ Y VERDAD",236260,35,10,282,317,75,11,186,261
"Bolivia","Santa Cruz","Ñuflo De Chávez","San Julian","ESCUELA MAX FERNANDEZ ROJAS",236251,44,11,477,521,101,13,352,453
"Bolivia","Santa Cruz","Ñuflo De Chávez","San Julian","ESCUELA NUCLEO 66 2 DE AGOSTO",236252,55,8,417,472,128,9,272,400
"Bolivia","Santa Cruz","Ñuflo De Chávez","San Julian","ESCUELA PATUJU",236253,65,2,497,562,133,19,343,476
"Bolivia","Santa Cruz","Ñuflo De Chávez","San Julian","ESCUELA SAN ANTONIO",236254,7,1,125,132,24,1,99,123
"Bolivia","Santa Cruz","Ñuflo De Chávez","San Julian","ESCUELA SAN SALVADOR NUCLEO 38",236255,94,7,480,574,50,23,400,450
"Bolivia","Santa Cruz","Ñuflo De Chávez","San Julian","ESCUELA SEBASTIAN PAGADOR",236256,9,0,104,113,6,0,98,104
"Bolivia","Santa Cruz","Ñuflo De Chávez","San Julian","ESCUELA UNIDAD EDUCATIVA 16 DE MARZO",236257,42,5,276,318,23,25,223,246
"Bolivia","Santa Cruz","Ñuflo De Chávez","San Julian","ESCUELA UNIDAD EDUCATIVA EL LIMONAL",236258,41,5,263,304,34,8,216,250
"Bolivia","Santa Cruz","Ñuflo De Chávez","San Julian","ESCUELA UNIDAD EDUCATIVA SEGUNDA MILLA",236261,12,1,123,135,89,6,27,116
"Bolivia","Santa Cruz","Ñuflo De Chávez","San Julian","UNIDAD EDUCATIVA 27 DE ABRIL",236262,3,0,28,31,10,2,16,26
"Bolivia","Santa Cruz","Ñuflo De Chávez","San Julian","UNIDAD EDUCATIVA GUILLERMO JORDAN",236263,350,19,2052,2402,535,122,1376,1911
"Bolivia","Santa Cruz","Ñuflo De Chávez","San Julian","UNIDAD EDUCATIVA JOSE DAVID BERRIOS",236264,0,0,20,20,6,2,12,18
"Bolivia","Santa Cruz","Ñuflo De Chávez","San Julian","UNIDAD EDUCATIVA SAN JULIAN DE BERLIN",236265,3,1,31,34,6,3,21,27
"Bolivia","Santa Cruz","Ñuflo De Chávez","San Julian","UNIDAD EDUCATIVA SANTA ANA",236266,3,2,98,101,8,2,86,94
"Bolivia","Santa Cruz","Ñuflo De Chávez","San Ramón","ESCUELA CENTRAL SAN RAMON",236267,737,58,3465,4202,1874,146,1387,3261
"Bolivia","Santa Cruz","Ñuflo De Chávez","San Ramón","ESCUELA SANTA ROSA DE LA MINA",236268,19,1,156,175,89,9,57,146
"Bolivia","Santa Cruz","Obispo Santisteban","Fernández Alonzo","ESCUELA AGUAICES",232491,33,3,274,307,88,14,169,257
"Bolivia","Santa Cruz","Obispo Santisteban","Fernández Alonzo","ESCUELA EDUARDO AVAROA",232492,63,12,499,562,156,15,316,472
"Bolivia","Santa Cruz","Obispo Santisteban","Fernández Alonzo","ESCUELA NUCLEO MARISCAL SUCRE",232493,276,20,1815,2091,575,67,1153,1728
"Bolivia","Santa Cruz","Obispo Santisteban","Fernández Alonzo","ESCUELA SECCIONAL",232494,4,0,20,24,2,1,17,19
"Bolivia","Santa Cruz","Obispo Santisteban","Fernández Alonzo","ESCUELA SECCIONAL FAJA BOLIVAR",232495,0,1,10,10,0,0,9,9
"Bolivia","Santa Cruz","Obispo Santisteban","Fernández Alonzo","ESCUELA UNIDAD EDUCATIVA BETANIA",232496,5,3,106,111,30,2,71,101
"Bolivia","Santa Cruz","Obispo Santisteban","Fernández Alonzo","ESCUELA UNIDAD EDUCATIVA VICTOR HUGO OTALORA",232497,494,52,3096,3590,1080,138,1826,2906
