"pais","departamento","provincia","municipio","recinto","latitud","longitud","ABSTENCION","BLANCOS","EMITIDOS","INSCRITOS","NO","NULOS","SI","VALIDOS"
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz de la Sierra","U.E. PALMAR DEL ORIENTE",-63.16326,-17.84556,0,0,38,38,23,4,11,34
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz de la Sierra","U.E. PASTORCITO DE FÁTIMA (DON BOSCO)",-63.19865,-17.77891,5,0,32,37,27,0,5,32
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz de la Sierra","U.E. REP. DEL PARAGUAY",-63.19029,-17.74906,9,0,74,83,38,6,30,68
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz de la Sierra","U.E. SAN CAYETANO",-63.08637,-17.73178,122,9,946,1068,529,14,394,923
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz de la Sierra","U.E. SAN DIEGO DE SAMARIA",-63.07624,-17.84651,39,0,237,276,99,3,135,234
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz de la Sierra","U.E. SAN JUAN BAUTISTA",-63.084,-17.82422,27,2,323,350,143,9,169,312
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz de la Sierra","U.E. SAN JUAN DEL ESTE",-63.05619,-17.85738,15,1,80,95,36,2,41,77
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz de la Sierra","U.E. SAN MIGUEL APONTE",-63.02491,-17.91358,4,6,133,137,73,2,52,125
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz de la Sierra","U.E. SANTA ANA C",-63.22587,-17.82052,19,0,118,137,66,2,50,116
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz de la Sierra","U.E. SANTA CRUZ DE LA SIERRA",-63.15969,-17.70646,415,6,3367,3782,2847,58,456,3303
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz de la Sierra","U.E. SEÑOR DE LOS MILAGROS",-63.11103,-17.73937,0,0,124,124,69,12,43,112
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz de la Sierra","U.E. SIXTO SUAREZ NAVARRO",-63.08702,-17.83393,23,7,321,344,119,8,187,306
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz de la Sierra","U.E. SIXTO SUAREZ NAVARRO",-63.08702,-17.83391,23,7,321,344,119,8,187,306
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz de la Sierra","U.E. THEVENET DE VIANA",-63.05536,-17.87156,17,7,275,292,122,5,141,263
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz de la Sierra","UE UNION Y PROGRESO",-63.20576,-17.82713,633,27,3331,3964,1659,127,1518,3177
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz de la Sierra","U.E. VICTORIA",-63.10123,-17.8158,35,1,113,148,55,1,56,111
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz de la Sierra","U.E. VICTORIA DIEZ",-63.19228,-17.87336,2,0,37,39,21,5,11,32
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz de la Sierra","U.E. VILLA ALBA",-63.11149,-17.76056,4,1,12,16,7,0,4,11
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz de la Sierra","U.E. VILLA MODERNA",-63.08892,-17.84801,59,10,444,503,158,7,269,427
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz de la Sierra","U.E. ZARAGOZA",-63.0803,-17.73039,71,5,839,910,460,27,347,807
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz de la Sierra","UNIDAD EDUCATIVA POMPEYA SANTISIMO REDENTOR",-63.13646,-17.73572,1180,25,6120,7300,3745,175,2175,5920
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz de la Sierra","UNIDAD EDUCATIVA SAN JORGE NORTE",-63.18151,-17.74152,366,6,2032,2398,1567,47,412,1979
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz de la Sierra","UNIDAD EDUCATIVA SAN JUAN",-63.15163,-17.71595,101,5,661,762,458,19,179,637
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz de la Sierra","UNIVERSITARIO SUR",-63.20155,-17.84228,11,2,203,214,138,10,53,191
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz de la Sierra","URKUPIÑA",-63.10837,-17.74188,39,51,579,618,278,20,230,508
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz de la Sierra","VIRGEN DE GUADALUPE",-63.12177,-17.72815,178,21,1962,2140,1155,89,697,1852
"Bolivia","Santa Cruz","Ángel Sandoval","San Matías","ESC. BENJAMIN CATACORA",-59.44956,-16.31998,104,6,544,648,294,40,204,498
"Bolivia","Santa Cruz","Ángel Sandoval","San Matías","ESC. LAS PETAS",-58.39948,-16.36022,94,4,318,412,206,3,105,311
"Bolivia","Santa Cruz","Ángel Sandoval","San Matías","ESC. SAN FERNANDO",-58.50947,-17.16588,29,0,41,70,32,0,9,41
"Bolivia","Santa Cruz","Ángel Sandoval","San Matías","ESC. SANTA ISABEL",-58.64299,-16.41756,15,0,96,111,24,1,71,95
"Bolivia","Santa Cruz","Ángel Sandoval","San Matías","ESC. SANTO CORAZON",-58.80663,-17.97362,65,1,218,283,144,3,70,214
"Bolivia","Santa Cruz","Ángel Sandoval","San Matías","ESC. SECCIONAL CANDELARIA",-58.98688,-18.62612,92,1,259,351,132,5,121,253
"Bolivia","Santa Cruz","Ángel Sandoval","San Matías","ESC. U.E. EMILIA RODAT",-58.40152,-16.35967,635,77,2354,2989,1139,27,1111,2250
"Bolivia","Santa Cruz","Ángel Sandoval","San Matías","ESC. U.E.TECNICA VOCACIONAL",-58.40529,-16.36109,559,83,1882,2441,855,36,908,1763
"Bolivia","Santa Cruz","Chiquitos","Pailón","ESC. 25 DE MAYO (CHIQUITOS)",-62.72187,-17.665,7,2,97,104,18,4,73,91
"Bolivia","Santa Cruz","Chiquitos","Pailón","ESC. 3 DE MAYO",-62.71723,-17.65756,240,24,1005,1245,435,32,514,949
"Bolivia","Santa Cruz","Chiquitos","Pailón","ESC. EL TINTO",-61.51249,-17.66647,41,1,104,145,58,2,43,101
"Bolivia","Santa Cruz","Chiquitos","Pailón","ESC. EMILIO SUNCER SALINAS",-61.98844,-17.60188,99,4,358,457,159,6,189,348
"Bolivia","Santa Cruz","Chiquitos","Pailón","ESC. FE ALEGRIA",-62.72065,-17.65843,1615,81,7072,8687,4100,231,2660,6760
"Bolivia","Santa Cruz","Chiquitos","Pailón","ESC. MUNICIPAL ROSAL CENTRO",-62.68006,-17.93407,80,3,517,597,281,14,219,500
"Bolivia","Santa Cruz","Chiquitos","Pailón","ESC. POZA VERDE",-62.70517,-17.71927,18,0,93,111,17,3,73,90
"Bolivia","Santa Cruz","Chiquitos","Pailón","ESC. PUESTO PAZ",-62.44294,-17.48613,0,2,75,75,20,15,38,58
"Bolivia","Santa Cruz","Chiquitos","Pailón","ESC. SECCIONAL CAÑADA LARGA",-62.49146,-17.64193,57,2,278,335,167,2,107,274
"Bolivia","Santa Cruz","Chiquitos","Pailón","ESCUELA TUNAS NUEVO",-61.71287,-17.63908,195,9,605,800,105,8,483,588
"Bolivia","Santa Cruz","Chiquitos","Pailón","U.E. 12 DE OCTUBRE",-61.51058,-17.54329,0,1,39,39,26,0,12,38
"Bolivia","Santa Cruz","Chiquitos","Pailón","U.E. ING. JORGE MAURICIO ROJAS P.",-62.76874,-17.66311,9,3,129,138,85,4,37,122
"Bolivia","Santa Cruz","Chiquitos","Roboré","ESC. DON BOSCO",-59.75139,-18.33508,506,10,1459,1965,962,17,470,1432
"Bolivia","Santa Cruz","Chiquitos","Roboré","ESC. GUIDO OSWALDO SUANZO",-59.75161,-18.33875,343,17,1223,1566,824,15,367,1191
"Bolivia","Santa Cruz","Chiquitos","Roboré","ESC. LOS SOTOS",-59.8557,-18.24889,19,0,90,109,38,1,51,89
"Bolivia","Santa Cruz","Chiquitos","Roboré","ESC. MARISTA",-59.75665,-18.34039,455,11,1400,1855,909,18,462,1371
"Bolivia","Santa Cruz","Chiquitos","Roboré","ESC. NAPOLEON MONTERO MONTERO",-59.59888,-18.33945,176,7,616,792,463,5,141,604
"Bolivia","Santa Cruz","Chiquitos","Roboré","ESC. SAGRADA FAMILIA",-59.75781,-18.33087,484,17,1757,2241,1185,43,512,1697
"Bolivia","Santa Cruz","Chiquitos","Roboré","ESC. SAN ANTONIO DEL POTRERO",-59.74802,-18.342,8,1,45,53,13,1,30,43
"Bolivia","Santa Cruz","Chiquitos","Roboré","ESC. SECCIONAL AGUAS CALIENTES",-59.50294,-18.45304,55,5,346,401,108,12,221,329
"Bolivia","Santa Cruz","Chiquitos","Roboré","ESC.SECCIONAL CHOCHIS",-60.03102,-18.14897,94,3,453,547,350,8,92,442
"Bolivia","Santa Cruz","Chiquitos","San José de Chiquitos","ESC. EDUCACIONAL TAPERAS",-62.70883,-17.65825,113,6,445,558,267,8,164,431
"Bolivia","Santa Cruz","Chiquitos","San José de Chiquitos","ESC. GERMAN BUSCH",-60.74323,-17.84692,794,15,2574,3368,1633,53,873,2506
"Bolivia","Santa Cruz","Chiquitos","San José de Chiquitos","ESC. LEONOR RIVERA",-60.7432,-17.83881,673,19,2279,2952,1367,33,860,2227
"Bolivia","Santa Cruz","Chiquitos","San José de Chiquitos","ESC.MUNICIPAL",-61.17406,-17.70868,29,1,233,262,140,4,88,228
"Bolivia","Santa Cruz","Chiquitos","San José de Chiquitos","ESC. NUEVO HORIZONTE",-60.73072,-17.43794,0,15,75,75,40,0,20,60
"Bolivia","Santa Cruz","Chiquitos","San José de Chiquitos","ESC. SAN JUAN",-59.93511,-17.77805,129,6,304,433,169,1,128,297
"Bolivia","Santa Cruz","Chiquitos","San José de Chiquitos","ESC. SANTA TERESITA",-60.49098,-17.94919,0,0,13,13,0,0,13,13
"Bolivia","Santa Cruz","Chiquitos","San José de Chiquitos","ESC. UNZAGA DE LA VEGA",-60.73931,-17.84642,603,63,2603,3206,1663,52,825,2488
"Bolivia","Santa Cruz","Chiquitos","San José de Chiquitos","U.E. BUENA VISTA",-59.97245,-17.82214,12,2,166,178,98,3,63,161
"Bolivia","Santa Cruz","Chiquitos","San José de Chiquitos","U.E. RAMADA",-60.05825,-18.00214,2,1,41,43,22,1,17,39
"Bolivia","Santa Cruz","Cordillera","Boyuibe","ESC. CENTRAL RAFAEL PABON",-63.28176,-20.43133,615,20,1770,2385,806,55,889,1695
"Bolivia","Santa Cruz","Cordillera","Boyuibe","ESC. SECC. CHOROQUETAL LA ELE",-62.71613,-20.43031,11,0,13,24,8,0,5,13
"Bolivia","Santa Cruz","Cordillera","Boyuibe","ESC. SECC. POZO DE MONTE",-63.21899,-20.28442,0,1,85,85,25,13,46,71
"Bolivia","Santa Cruz","Cordillera","Cabezas","ESC. 12 DE ABRIL",-63.21368,-18.45699,296,37,1584,1880,796,61,690,1486
"Bolivia","Santa Cruz","Cordillera","Cabezas","ESC. COTOCA (CORDILLERA)",-63.19016,-18.28279,10,1,82,92,65,1,15,80
"Bolivia","Santa Cruz","Cordillera","Cabezas","ESC. EDUARDO ABAROA",-63.42406,-18.29929,20,2,178,198,77,25,74,151
"Bolivia","Santa Cruz","Cordillera","Cabezas","ESC. PAMPA DEL COSCAL",-63.31197,-18.78212,48,2,226,274,68,10,146,214
"Bolivia","Santa Cruz","Cordillera","Cabezas","ESC. PTO. CAMACHO",-63.39868,-18.90593,301,26,1630,1931,899,68,637,1536
"Bolivia","Santa Cruz","Cordillera","Cabezas","ESC. RIO SECO FLORIDA",-63.24144,-18.67221,93,3,413,506,207,28,175,382
"Bolivia","Santa Cruz","Cordillera","Cabezas","ESC. SANTA ROSA",-63.00379,-18.31618,30,3,145,175,74,1,67,141
"Bolivia","Santa Cruz","Cordillera","Cabezas","ESC. SECC. EL CURICHI",-63.18411,-18.36359,15,0,105,120,68,6,31,99
"Bolivia","Santa Cruz","Cordillera","Cabezas","ESC. SECCIONAL EL FILO",-63.31801,-18.78696,0,1,22,22,20,0,1,21
"Bolivia","Santa Cruz","Cordillera","Cabezas","ESC. SECCIONAL PUEBLO VIEJO",-63.32113,-18.79173,66,8,221,287,116,2,95,211
"Bolivia","Santa Cruz","Cordillera","Cabezas","ESC. SECC SAN FRANCISCO DE ASIS",-62.9499,-18.13124,75,8,297,372,97,11,181,278
"Bolivia","Santa Cruz","Cordillera","Cabezas","ESC. SERAFIN RODRIGUEZ",-63.31145,-18.78667,419,19,1402,1821,760,94,529,1289
"Bolivia","Santa Cruz","Cordillera","Cabezas","ESC. YATIRENDA",-63.22488,-18.60128,11,3,196,207,147,4,42,189
"Bolivia","Santa Cruz","Cordillera","Cabezas","ESC. ZANJA HONDA",-63.30159,-18.78745,219,23,1238,1457,611,41,563,1174
"Bolivia","Santa Cruz","Cordillera","Camiri","AULAS U.A.G.R.M.",-63.52124,-20.03783,635,37,2928,3563,1600,107,1184,2784
"Bolivia","Santa Cruz","Cordillera","Camiri","COL. HUGO ARTEAGA",-63.51498,-20.03587,214,14,968,1182,600,25,329,929
"Bolivia","Santa Cruz","Cordillera","Camiri","ESC. 12 DE JULIO",-63.53097,-20.04149,431,27,2244,2675,1228,122,867,2095
"Bolivia","Santa Cruz","Cordillera","Camiri","ESC. 16 DE MARZO",-63.52925,-20.04896,254,22,1233,1487,640,50,521,1161
"Bolivia","Santa Cruz","Cordillera","Camiri","ESC. 24 DE SEPTIEMBRE",-63.5203,-20.04004,370,17,1891,2261,1173,60,641,1814
"Bolivia","Santa Cruz","Cordillera","Camiri","ESC. ABEL ITURRALDE",-63.52305,-20.04487,309,11,1455,1764,906,35,503,1409
"Bolivia","Santa Cruz","Cordillera","Camiri","ESC. APONTE J. MANUEL O.H. DEL CHACO",-63.52154,-20.04499,240,15,1528,1768,949,36,528,1477
"Bolivia","Santa Cruz","Cordillera","Camiri","ESC. CENTRAL DE ITANAMBIKUA",-63.51152,-20.01815,70,15,484,554,109,26,334,443
"Bolivia","Santa Cruz","Cordillera","Camiri","ESC. CENTRAL URBANA",-63.53619,-20.01045,231,14,718,949,327,20,357,684
"Bolivia","Santa Cruz","Cordillera","Camiri","ESC. CRISTIANA EVANGELICA",-63.52061,-20.04179,153,7,889,1042,590,17,275,865
"Bolivia","Santa Cruz","Cordillera","Camiri","ESC. GABRIEL RENE MORENO",-63.52212,-20.03892,393,15,1646,2039,957,42,632,1589
"Bolivia","Santa Cruz","Cordillera","Camiri","ESC. JOSE CASTRILLO",-63.52077,-20.03724,301,18,1404,1705,708,42,636,1344
"Bolivia","Santa Cruz","Cordillera","Camiri","ESC. NIÑO JESUS",-63.51853,-20.04194,165,7,916,1081,635,21,253,888
"Bolivia","Santa Cruz","Cordillera","Camiri","ESC. SECC. CURUNDAITY",-63.52541,-19.96275,39,5,284,323,44,4,231,275
"Bolivia","Santa Cruz","Cordillera","Camiri","ESC. SECC. GUIRARAPO",-63.48684,-20.09914,18,2,120,138,41,5,72,113
"Bolivia","Santa Cruz","Cordillera","Camiri","ESC. SECC. IMBOCHI",-63.51324,-20.06726,19,9,114,133,36,3,66,102
"Bolivia","Santa Cruz","Cordillera","Camiri","ESC. SECCIONAL EL RODEO",-63.41266,-19.96312,31,9,205,236,31,13,152,183
"Bolivia","Santa Cruz","Cordillera","Camiri","ESC. SECCIONAL PIPI",-63.42315,-20.08308,37,2,147,184,22,2,121,143
"Bolivia","Santa Cruz","Cordillera","Camiri","ESC. SECC. PUENTE VIEJO",-63.54469,-20.01106,36,9,185,221,49,5,122,171
"Bolivia","Santa Cruz","Cordillera","Charagua","ESC. 25 DE MAYO",-62.11812,-18.4546,47,0,79,126,12,1,66,78
"Bolivia","Santa Cruz","Cordillera","Charagua","ESC. CENTRAL IYOBI",-63.14491,-19.7853,129,14,596,725,249,13,320,569
"Bolivia","Santa Cruz","Cordillera","Charagua","ESC. COOPERE BRECHA",-62.7429,-19.42522,146,6,419,565,105,14,294,399
"Bolivia","Santa Cruz","Cordillera","Charagua","ESC. ENRIQUE QUINTELA",-63.18414,-20.00909,116,10,549,665,228,14,297,525
"Bolivia","Santa Cruz","Cordillera","Charagua","ESC. ESTACION CHARAGUA",-63.1487,-19.78266,181,15,819,1000,392,22,390,782
"Bolivia","Santa Cruz","Cordillera","Charagua","ESC. NUCLEO ESCOLAR LA BRECHA",-62.7429,-19.42522,150,8,547,697,188,10,341,529
"Bolivia","Santa Cruz","Cordillera","Charagua","ESC. NUEVA ESPERANZA",-63.20002,-19.79183,53,0,84,137,19,1,64,83
"Bolivia","Santa Cruz","Cordillera","Charagua","ESC. OKITA",-63.2003,-19.79011,16,2,72,88,10,0,60,70
"Bolivia","Santa Cruz","Cordillera","Charagua","ESC. PUEBLO NUEVO PARAPETI",-63.13974,-19.98935,31,3,163,194,63,8,89,152
"Bolivia","Santa Cruz","Cordillera","Charagua","ESC. SECC. CENTRAL MASAVI",-63.19563,-19.79061,63,14,348,411,84,9,241,325
"Bolivia","Santa Cruz","Cordillera","Charagua","ESC. SECC. DE KAIPEPE",-63.19104,-19.79076,29,5,264,293,72,7,180,252
"Bolivia","Santa Cruz","Cordillera","Charagua","ESC. SECC. EL ESPINO",-63.32734,-19.21872,47,8,394,441,54,8,324,378
"Bolivia","Santa Cruz","Cordillera","Charagua","ESC. SECC. HUARIRENDA NUEVA",-63.19857,-19.78299,120,7,310,430,104,6,193,297
"Bolivia","Santa Cruz","Cordillera","Charagua","ESC. SECCIONAL ISIPORENDA",-62.5005,-19.24791,49,0,112,161,28,2,82,110
"Bolivia","Santa Cruz","Cordillera","Charagua","ESC. SECCIONAL ITATIQUE",-63.17703,-19.99888,11,0,82,93,8,1,73,81
"Bolivia","Santa Cruz","Cordillera","Charagua","ESC. SECCIONAL SAN F. DE PARAPETI",-63.17523,-19.99946,36,7,144,180,43,2,92,135
"Bolivia","Santa Cruz","Cordillera","Charagua","ESC. SECCIONAL SAN LORENZO",-63.12445,-19.649,19,0,87,106,36,4,47,83
"Bolivia","Santa Cruz","Cordillera","Charagua","ESC. SECC. RANCHO NUEVO",-63.1832,-20.01321,117,18,387,504,160,11,198,358
"Bolivia","Santa Cruz","Cordillera","Charagua","ESC. SECC. TACOBO",-63.19634,-19.78686,26,7,216,242,50,9,150,200
"Bolivia","Santa Cruz","Cordillera","Charagua","ESC. SECC. TAPUTA",-63.22105,-19.5902,0,33,272,272,13,9,217,230
"Bolivia","Santa Cruz","Cordillera","Charagua","ESCUELA CENTRAL FE Y ALEGRIA",-63.19686,-19.79076,461,28,2212,2673,1281,67,836,2117
"Bolivia","Santa Cruz","Cordillera","Charagua","ESCUELA SECCIONAL SAIPURU",-63.14339,-19.78258,0,2,132,132,56,27,47,103
"Bolivia","Santa Cruz","Cordillera","Charagua","U.E. 24 DE SEPTIEMBRE",-63.19831,-19.75614,1,4,65,66,16,5,40,56
"Bolivia","Santa Cruz","Cordillera","Charagua","U.E. JOSERAVI",-62.29416,-18.33184,19,0,62,81,36,1,25,61
"Bolivia","Santa Cruz","Cordillera","Charagua","U.E. JUAN LUIS OTIN",-63.08943,-19.97976,2,2,90,92,37,6,45,82
"Bolivia","Santa Cruz","Cordillera","Charagua","U.E. MACHIPO",-63.17883,-19.83895,6,8,100,106,36,4,52,88
"Bolivia","Santa Cruz","Cordillera","Charagua","U.E. PEDRO RAMOS",-63.21563,-19.63187,3,2,121,124,49,2,68,117
"Bolivia","Santa Cruz","Cordillera","Charagua","U.E. YAPIROA",-62.57546,-19.60771,5,1,185,190,112,5,67,179
"Bolivia","Santa Cruz","Cordillera","Cuevo","ESC. SECC. EL ARENAL",-63.51422,-20.40347,0,0,8,8,1,0,7,8
"Bolivia","Santa Cruz","Cordillera","Cuevo","ESC. SECC. ITAKUATIA",-63.51872,-20.45691,10,2,64,74,42,3,17,59
"Bolivia","Santa Cruz","Cordillera","Cuevo","ESC. UB. ANGEL SANDOVAL",-63.46928,-20.39243,502,20,1218,1720,706,26,466,1172
"Bolivia","Santa Cruz","Cordillera","Cuevo","ESC. UNIDAD EDUCATIVA IVICUATI",-63.41391,-20.37102,42,3,144,186,95,0,46,141
"Bolivia","Santa Cruz","Cordillera","Cuevo","ESC. UNIDAD SECCIONAL HUARACA",-63.51622,-20.4536,29,2,116,145,83,3,28,111
"Bolivia","Santa Cruz","Cordillera","Cuevo","U.E. EL ARENAL",-63.51412,-20.40366,9,2,98,107,5,3,88,93
"Bolivia","Santa Cruz","Cordillera","Cuevo","U.E. SALINAS",-63.46267,-20.226,16,1,93,109,19,2,71,90
"Bolivia","Santa Cruz","Cordillera","Gutiérrez","ESC. CENTRAL IPATIMIRI",-63.48169,-19.76727,85,7,515,600,167,30,311,478
"Bolivia","Santa Cruz","Cordillera","Gutiérrez","ESC. EMILIO FINOT",-63.52944,-19.42346,196,10,749,945,446,15,278,724
"Bolivia","Santa Cruz","Cordillera","Gutiérrez","ESC. IBAMIRAPINTA",-63.53056,-19.4212,90,18,552,642,185,17,332,517
"Bolivia","Santa Cruz","Cordillera","Gutiérrez","ESC. KURUGUAKUA",-63.52905,-19.42271,20,1,107,127,22,1,83,105
"Bolivia","Santa Cruz","Cordillera","Gutiérrez","ESC. MARCELINO REVOLLO",-63.39302,-19.72541,92,19,566,658,229,16,302,531
"Bolivia","Santa Cruz","Cordillera","Gutiérrez","ESC. MARISCAL SUCRE",-63.50597,-19.35422,67,15,298,365,181,4,98,279
"Bolivia","Santa Cruz","Cordillera","Gutiérrez","ESC. MIGUEL LANDIVAR",-63.50658,-19.34445,59,8,348,407,111,21,208,319
"Bolivia","Santa Cruz","Cordillera","Gutiérrez","ESC. PALMARITO",-63.46463,-19.50546,69,2,267,336,21,11,233,254
"Bolivia","Santa Cruz","Cordillera","Gutiérrez","ESC. SECC. GUASANTI",-63.42537,-19.78613,32,4,243,275,57,7,175,232
"Bolivia","Santa Cruz","Cordillera","Gutiérrez","ESC. SECCIONAL CAIPIPENDI",-63.3559,-19.78204,0,5,54,54,11,0,38,49
"Bolivia","Santa Cruz","Cordillera","Gutiérrez","ESC. SECCIONAL CAPIRENDA",-63.37655,-19.6701,36,5,225,261,45,10,165,210
"Bolivia","Santa Cruz","Cordillera","Gutiérrez","ESC. SECCIONAL ITEMBEGUAZU",-63.36713,-19.36706,33,7,181,214,80,4,90,170
"Bolivia","Santa Cruz","Cordillera","Gutiérrez","ESC. SECCIONAL S. MIGUEL POCITO",-63.45378,-19.68275,16,5,126,142,78,3,40,118
"Bolivia","Santa Cruz","Cordillera","Gutiérrez","ESC. TATARENDA VIEJA",-63.53038,-19.42489,62,8,339,401,94,18,219,313
"Bolivia","Santa Cruz","Cordillera","Lagunillas","ESC. LAGUNILLAS",-63.67723,-19.65222,334,18,1086,1420,478,26,564,1042
"Bolivia","Santa Cruz","Cordillera","Lagunillas","ESC. PROF. DELFIN ARTEAGA IPATI",-63.56137,-19.76491,99,17,666,765,316,21,312,628
"Bolivia","Santa Cruz","Cordillera","Lagunillas","ESC. SECCIONAL AGUADA GRANDE",-63.67469,-19.64971,40,5,191,231,76,7,103,179
"Bolivia","Santa Cruz","Cordillera","Lagunillas","ESC. SECCIONAL ALTO PARAPETI",-63.67161,-19.65821,15,2,67,82,11,5,49,60
"Bolivia","Santa Cruz","Cordillera","Lagunillas","ESC. TASETE",-63.65621,-19.65524,3,0,40,43,7,3,30,37
"Bolivia","Santa Cruz","Cordillera","Lagunillas","ESCUELA SECCIONAL AQUIO",-63.68824,-19.70833,6,1,69,75,49,2,17,66
"Bolivia","Santa Cruz","Cordillera","Lagunillas","U.E. CARPARICITO",-63.66229,-19.80228,41,5,145,186,44,10,86,130
"Bolivia","Santa Cruz","Cordillera","Lagunillas","U.E. PAMPA REDONDA",-63.66234,-19.60102,5,4,73,78,26,4,39,65
"Bolivia","Santa Cruz","Cordillera","Lagunillas","U. E. TENTA PIAU",-63.66815,-19.55789,12,0,73,85,32,5,36,68
"Bolivia","Santa Cruz","Cordillera","Lagunillas","U.E. YAITY",-63.63815,-20.06437,9,2,80,89,15,3,60,75
"Bolivia","Santa Cruz","Florida","Mairana","ESC. ANANIAS MELENDRES",-64.03188,-17.97899,99,18,599,698,203,31,347,550
"Bolivia","Santa Cruz","Florida","Mairana","ESC. ANGEL SAAVEDRA CHAVEZ",-63.96286,-18.12236,19,5,139,158,74,8,52,126
"Bolivia","Santa Cruz","Florida","Mairana","ESC. RENE BARRIENTOS ORTUÑO",-63.95997,-18.11939,690,134,4900,5590,2049,323,2394,4443
"Bolivia","Santa Cruz","Florida","Pampa Grande","ESC. NUCLEO SANTA ROSA",-64.24594,-17.86679,18,2,172,190,68,4,98,166
"Bolivia","Santa Cruz","Florida","Pampa Grande","ESC. PALMASOLA (EL CARMEN)",-64.2088,-17.89188,23,6,156,179,47,4,99,146
"Bolivia","Santa Cruz","Florida","Pampa Grande","ESC. PEDRO ARISTIDES",-64.11092,-18.08937,98,21,602,700,372,15,194,566
"Bolivia","Santa Cruz","Florida","Pampa Grande","ESC. SAN IGNACIO DE LOYOLA",-64.11346,-18.0916,83,12,457,540,294,18,133,427
"Bolivia","Santa Cruz","Florida","Pampa Grande","ESC. U.E. EDUARDO AVAROA",-64.12405,-18.05703,457,72,2948,3405,980,151,1745,2725
"Bolivia","Santa Cruz","Florida","Quirusillas","ESC. NESTOR PAZ ZAMORA",-63.96211,-18.37715,208,27,865,1073,465,56,317,782
"Bolivia","Santa Cruz","Florida","Samaipata","ESC. CENTRAL BELLA VICTORIA",-63.94548,-18.23438,74,23,893,967,436,49,385,821
"Bolivia","Santa Cruz","Florida","Samaipata","ESC. GRAL. AGUSTIN SAAVEDRA",-63.87621,-18.1794,270,15,1483,1753,850,94,524,1374
"Bolivia","Santa Cruz","Florida","Samaipata","ESC. NAPOLEON GOMEZ",-63.87625,-18.17913,229,45,1779,2008,1079,74,581,1660
"Bolivia","Santa Cruz","Florida","Samaipata","ESC. NUCLEO SAN JUAN DEL ROSARIO",-63.8751,-18.17855,63,2,193,256,108,6,77,185
"Bolivia","Santa Cruz","Florida","Samaipata","ESC. SANTIAGO DEL VALLE",-63.91644,-18.22129,62,7,327,389,224,7,89,313
"Bolivia","Santa Cruz","Florida","Samaipata","ESC. TIMOTEO RONDALES",-63.63435,-18.13063,64,12,341,405,206,23,100,306
"Bolivia","Santa Cruz","Florida","Samaipata","ESC. UNIDAD EDUCATIVA 27 DE MAYO",-63.79241,-18.17142,18,3,110,128,39,2,66,105
"Bolivia","Santa Cruz","Germán Busch","El Carmen Rivero Tórrez","ESC. CANDELARIA (CHIQUITOS)",-58.98688,-18.62612,11,1,59,70,26,2,30,56
"Bolivia","Santa Cruz","Germán Busch","El Carmen Rivero Tórrez","ESC. DANIEL ZAMBRANA",-58.62548,-18.82769,546,24,1737,2283,910,29,774,1684
"Bolivia","Santa Cruz","Germán Busch","El Carmen Rivero Tórrez","ESC. EVANGELICA RINCON DEL TIGRE",-58.16805,-18.21079,90,4,199,289,104,8,83,187
"Bolivia","Santa Cruz","Germán Busch","El Carmen Rivero Tórrez","ESC. PALMERAS",-58.20692,-18.22021,39,2,87,126,41,4,40,81
"Bolivia","Santa Cruz","Germán Busch","El Carmen Rivero Tórrez","ESC. SANTA ANA",-58.78492,-18.70716,59,0,181,240,87,4,90,177
"Bolivia","Santa Cruz","Germán Busch","El Carmen Rivero Tórrez","U.E. PALMITO",-58.40663,-18.91338,19,0,34,53,21,0,13,34
"Bolivia","Santa Cruz","Germán Busch","Puerto Quijarro","ESC. GISELA BRUN SCIARONI",-57.7165,-19.00469,238,24,2908,3146,1610,453,821,2431
